"ko","log2FoldChange","padj","factor","path","trans"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05412","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05412","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05414","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05414","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05414","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05414","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05416","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05416","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05416","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05416","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04520","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04520","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05205","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05205","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04530","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04530","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04530","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04530","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04611","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04611","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04611","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04611","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04670","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04670","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05130","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05130","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04714","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04714","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04714","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04714","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04745","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04745","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04745","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04745","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04810","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04810","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05418","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05418","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04919","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04919","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04919","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04919","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04921","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04921","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04921","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04921","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05100","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05100","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05110","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05110","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04210","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04210","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05130","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05130","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05131","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05131","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05131","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05131","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05132","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05132","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05132","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05132","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04810","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04810","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04520","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04520","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04015","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04015","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04015","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04015","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04145","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04145","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04145","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04145","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04210","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04210","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05100","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05100","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04390","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04390","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04390","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04390","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04391","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04391","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04391","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04391","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04510","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04510","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04510","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04510","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05164","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05164","TRINITY_DN9529_c2_g1_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05164","TRINITY_DN9529_c2_g4_i1"
"ko:K05692",0.656593156615954,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05164","TRINITY_DN9529_c2_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04145","TRINITY_DN4401_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04145","TRINITY_DN8730_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04540","TRINITY_DN4401_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04540","TRINITY_DN8730_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05130","TRINITY_DN4401_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko05130","TRINITY_DN8730_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04540","TRINITY_DN4401_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:ko04540","TRINITY_DN8730_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04145","TRINITY_DN4401_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map04145","TRINITY_DN8730_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05130","TRINITY_DN4401_c0_g1_i1"
"ko:K07375",0.620214930902987,0.00252992231234007,"Menthol_Menthol_vs_Control","path:map05130","TRINITY_DN8730_c0_g1_i1"
"ko:K07874",-0.434112832254927,0.0368542964975442,"Menthol_Menthol_vs_Control","path:ko05134","TRINITY_DN8364_c0_g1_i1"
"ko:K07874",-0.434112832254927,0.0368542964975442,"Menthol_Menthol_vs_Control","path:ko05134","TRINITY_DN9582_c3_g1_i1"
"ko:K07874",-0.434112832254927,0.0368542964975442,"Menthol_Menthol_vs_Control","path:ko05134","TRINITY_DN8746_c0_g2_i1"
"ko:K07874",-0.434112832254927,0.0368542964975442,"Menthol_Menthol_vs_Control","path:ko05134","TRINITY_DN8648_c0_g1_i1"
"ko:K07874",-0.434112832254927,0.0368542964975442,"Menthol_Menthol_vs_Control","path:ko05134","TRINITY_DN8364_c0_g1_i2"
"ko:K07874",-0.434112832254927,0.0368542964975442,"Menthol_Menthol_vs_Control","path:map05134","TRINITY_DN8364_c0_g1_i1"
"ko:K07874",-0.434112832254927,0.0368542964975442,"Menthol_Menthol_vs_Control","path:map05134","TRINITY_DN9582_c3_g1_i1"
"ko:K07874",-0.434112832254927,0.0368542964975442,"Menthol_Menthol_vs_Control","path:map05134","TRINITY_DN8746_c0_g2_i1"
"ko:K07874",-0.434112832254927,0.0368542964975442,"Menthol_Menthol_vs_Control","path:map05134","TRINITY_DN8648_c0_g1_i1"
"ko:K07874",-0.434112832254927,0.0368542964975442,"Menthol_Menthol_vs_Control","path:map05134","TRINITY_DN8364_c0_g1_i2"
"ko:K08057",-0.970857953047368,0.000347771107667095,"Menthol_Menthol_vs_Control","path:ko05170","TRINITY_DN8812_c0_g1_i1"
"ko:K08057",-0.970857953047368,0.000347771107667095,"Menthol_Menthol_vs_Control","path:map04145","TRINITY_DN8812_c0_g1_i1"
"ko:K08057",-0.970857953047368,0.000347771107667095,"Menthol_Menthol_vs_Control","path:map05170","TRINITY_DN8812_c0_g1_i1"
"ko:K08057",-0.970857953047368,0.000347771107667095,"Menthol_Menthol_vs_Control","path:ko05166","TRINITY_DN8812_c0_g1_i1"
"ko:K08057",-0.970857953047368,0.000347771107667095,"Menthol_Menthol_vs_Control","path:map05166","TRINITY_DN8812_c0_g1_i1"
"ko:K08057",-0.970857953047368,0.000347771107667095,"Menthol_Menthol_vs_Control","path:map05169","TRINITY_DN8812_c0_g1_i1"
"ko:K08057",-0.970857953047368,0.000347771107667095,"Menthol_Menthol_vs_Control","path:ko05169","TRINITY_DN8812_c0_g1_i1"
"ko:K08057",-0.970857953047368,0.000347771107667095,"Menthol_Menthol_vs_Control","path:map04141","TRINITY_DN8812_c0_g1_i1"
"ko:K08057",-0.970857953047368,0.000347771107667095,"Menthol_Menthol_vs_Control","path:ko04141","TRINITY_DN8812_c0_g1_i1"
"ko:K08057",-0.970857953047368,0.000347771107667095,"Menthol_Menthol_vs_Control","path:map05142","TRINITY_DN8812_c0_g1_i1"
"ko:K08057",-0.970857953047368,0.000347771107667095,"Menthol_Menthol_vs_Control","path:ko04145","TRINITY_DN8812_c0_g1_i1"
"ko:K08057",-0.970857953047368,0.000347771107667095,"Menthol_Menthol_vs_Control","path:map04612","TRINITY_DN8812_c0_g1_i1"
"ko:K08057",-0.970857953047368,0.000347771107667095,"Menthol_Menthol_vs_Control","path:ko04612","TRINITY_DN8812_c0_g1_i1"
"ko:K08057",-0.970857953047368,0.000347771107667095,"Menthol_Menthol_vs_Control","path:ko05142","TRINITY_DN8812_c0_g1_i1"
"ko:K08057",-0.970857953047368,0.000347771107667095,"Menthol_Menthol_vs_Control","path:map05163","TRINITY_DN8812_c0_g1_i1"
"ko:K08057",-0.970857953047368,0.000347771107667095,"Menthol_Menthol_vs_Control","path:ko05163","TRINITY_DN8812_c0_g1_i1"
"ko:K08764",0.843257213726454,0.015796681491791,"Menthol_Menthol_vs_Control","path:map00120","TRINITY_DN9212_c0_g1_i1"
"ko:K08764",0.843257213726454,0.015796681491791,"Menthol_Menthol_vs_Control","path:ko01212","TRINITY_DN9212_c0_g1_i1"
"ko:K08764",0.843257213726454,0.015796681491791,"Menthol_Menthol_vs_Control","path:map03320","TRINITY_DN9212_c0_g1_i1"
"ko:K08764",0.843257213726454,0.015796681491791,"Menthol_Menthol_vs_Control","path:ko03320","TRINITY_DN9212_c0_g1_i1"
"ko:K08764",0.843257213726454,0.015796681491791,"Menthol_Menthol_vs_Control","path:map04146","TRINITY_DN9212_c0_g1_i1"
"ko:K08764",0.843257213726454,0.015796681491791,"Menthol_Menthol_vs_Control","path:ko04146","TRINITY_DN9212_c0_g1_i1"
"ko:K08764",0.843257213726454,0.015796681491791,"Menthol_Menthol_vs_Control","path:ko01040","TRINITY_DN9212_c0_g1_i1"
"ko:K08764",0.843257213726454,0.015796681491791,"Menthol_Menthol_vs_Control","path:map01100","TRINITY_DN9212_c0_g1_i1"
"ko:K08764",0.843257213726454,0.015796681491791,"Menthol_Menthol_vs_Control","path:ko00120","TRINITY_DN9212_c0_g1_i1"
"ko:K08764",0.843257213726454,0.015796681491791,"Menthol_Menthol_vs_Control","path:map01040","TRINITY_DN9212_c0_g1_i1"
"ko:K08764",0.843257213726454,0.015796681491791,"Menthol_Menthol_vs_Control","path:ko01100","TRINITY_DN9212_c0_g1_i1"
"ko:K08764",0.843257213726454,0.015796681491791,"Menthol_Menthol_vs_Control","path:map01212","TRINITY_DN9212_c0_g1_i1"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:map05020","TRINITY_DN9406_c0_g1_i2"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:map05020","TRINITY_DN9406_c0_g1_i1"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:map05020","TRINITY_DN9627_c0_g1_i1"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:ko05020","TRINITY_DN9406_c0_g1_i2"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:ko05020","TRINITY_DN9406_c0_g1_i1"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:ko05020","TRINITY_DN9627_c0_g1_i1"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:map04141","TRINITY_DN9406_c0_g1_i2"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:map04141","TRINITY_DN9406_c0_g1_i1"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:map04141","TRINITY_DN9627_c0_g1_i1"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:ko03060","TRINITY_DN9406_c0_g1_i2"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:ko03060","TRINITY_DN9406_c0_g1_i1"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:ko03060","TRINITY_DN9627_c0_g1_i1"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:map03060","TRINITY_DN9406_c0_g1_i2"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:map03060","TRINITY_DN9406_c0_g1_i1"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:map03060","TRINITY_DN9627_c0_g1_i1"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:ko04918","TRINITY_DN9406_c0_g1_i2"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:ko04918","TRINITY_DN9406_c0_g1_i1"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:ko04918","TRINITY_DN9627_c0_g1_i1"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:ko04141","TRINITY_DN9406_c0_g1_i2"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:ko04141","TRINITY_DN9406_c0_g1_i1"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:ko04141","TRINITY_DN9627_c0_g1_i1"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:map04918","TRINITY_DN9406_c0_g1_i2"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:map04918","TRINITY_DN9406_c0_g1_i1"
"ko:K09490",-1.47163769665854,0.0060284800951903,"Menthol_Menthol_vs_Control","path:map04918","TRINITY_DN9627_c0_g1_i1"
"ko:K09584",-1.30278645806545,0.0146779005189241,"Menthol_Menthol_vs_Control","path:ko04141","TRINITY_DN8955_c0_g1_i3"
"ko:K09584",-1.30278645806545,0.0146779005189241,"Menthol_Menthol_vs_Control","path:ko04141","TRINITY_DN8955_c0_g1_i2"
"ko:K09584",-1.30278645806545,0.0146779005189241,"Menthol_Menthol_vs_Control","path:ko04141","TRINITY_DN8955_c0_g1_i1"
"ko:K09584",-1.30278645806545,0.0146779005189241,"Menthol_Menthol_vs_Control","path:map04141","TRINITY_DN8955_c0_g1_i3"
"ko:K09584",-1.30278645806545,0.0146779005189241,"Menthol_Menthol_vs_Control","path:map04141","TRINITY_DN8955_c0_g1_i2"
"ko:K09584",-1.30278645806545,0.0146779005189241,"Menthol_Menthol_vs_Control","path:map04141","TRINITY_DN8955_c0_g1_i1"
